slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,131,bicubic,0.6676661372184753,20.95038611986017,0.008034546859562397,0.05608869343996048,0.0896356338715937,0.0896356338715937,0.9514645066483332,0.13834208250045776,0.16207079589366913,5.608869343996048,
coronal,131,lanczos,0.6660439372062683,20.975964621998855,0.007987365126609802,0.05613154172897339,0.08937206010051353,0.08937206010051353,0.9517802973042113,0.1315942406654358,0.16028431057929993,5.613154172897339,
coronal,132,nearest,0.6535771489143372,20.516182084155567,0.008879362605512142,0.05871327221393585,0.09423036986827624,0.09423036986827624,0.946304144154192,0.13482986390590668,0.1841217279434204,5.871327221393585,
coronal,132,bilinear,0.6417868137359619,20.443242392549852,0.0090297507122159,0.05969907343387604,0.09502500045891028,0.09502500045891028,0.9461035414871998,0.1917751580476761,0.24657873809337616,5.969907343387604,
coronal,132,bicubic,0.6670384407043457,20.945599805575004,0.008043406531214714,0.05609110742807388,0.08968504073263675,0.08968504073263675,0.9516497188055637,0.13738633692264557,0.16356390714645386,5.609110742807388,
coronal,132,lanczos,0.6648458242416382,20.95713909385794,0.008022063411772251,0.056205350905656815,0.08956597239896551,0.08956597239896551,0.9518026338860971,0.13139021396636963,0.16286984086036682,5.6205350905656815,
coronal,133,nearest,0.6496737599372864,20.28745259859949,0.009359545074403286,0.06014712527394295,0.0967447418436955,0.0967447418436955,0.9450188641689745,0.13998278975486755,0.1862633228302002,6.014712527394295,
coronal,133,bilinear,0.6391175389289856,20.25631348746432,0.009426894597709179,0.06106170639395714,0.09709219637905601,0.09709219637905601,0.9453620013049039,0.19839100539684296,0.25081226229667664,6.106170639395714,
coronal,133,bicubic,0.6652070879936218,20.76478130357531,0.008385363034904003,0.05725368484854698,0.0915716278926175,0.0915716278926175,0.951065622597294,0.14153634011745453,0.164424329996109,5.725368484854698,
coronal,133,lanczos,0.6629870533943176,20.77164381478578,0.00837212335318327,0.05737971141934395,0.09149930793827497,0.09149930793827497,0.9511646619096757,0.13467831909656525,0.1637001633644104,5.737971141934395,
coronal,134,nearest,0.651123046875,20.157675917930714,0.009643449448049068,0.061142731457948685,0.09820106643030445,0.09820106643030445,0.9453532679150073,0.14509817957878113,0.1835724264383316,6.1142731457948685,
