slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
sagittal,123,lanczos,0.6649425029754639,20.113176590363846,0.009742767550051212,0.06304240971803665,0.0987054585625902,0.0987054585625902,0.9503854310499192,0.16338837146759033,0.15231500566005707,6.304240971803665,0.6676323799859613,,2,bilinear,256,256,128,128,0.2523749999996383,0.23891699999989413,7.970207999999701,8.209832999999556
sagittal,124,nearest,0.653684139251709,19.65950133501124,0.010815581306815147,0.06589967757463455,0.10399798703251495,0.10399798703251495,0.9445746221026393,0.1658645123243332,0.17897355556488037,6.589967757463455,-0.0019020443137129856,,2,bilinear,256,256,128,128,0.2940840000000833,0.11754199999991499,8.38491699999988,8.503333000000168
sagittal,124,bilinear,0.6349328756332397,19.66140337932495,0.010810845531523228,0.06731472909450531,0.10397521594843277,0.10397521594843277,0.9456431674399871,0.2416052520275116,0.25122562050819397,6.731472909450531,0.0,,2,bilinear,256,256,128,128,0.2940840000000833,0.14016700000052396,7.846250000000055,7.987374999999908
sagittal,124,bicubic,0.6733817458152771,20.321267895286518,0.009286952205002308,0.06151705980300903,0.09636883419966388,0.09636883419966388,0.9528429720914149,0.1646237075328827,0.15177901089191437,6.151705980300903,0.6598645159615681,,2,bilinear,256,256,128,128,0.2940840000000833,0.15883299999952527,8.018749999999741,8.17845800000061
sagittal,124,lanczos,0.6723878383636475,20.356444322319494,0.00921203475445509,0.06145307421684265,0.09597934545752586,0.09597934545752586,0.9532738744632147,0.15459807217121124,0.1509149968624115,6.145307421684265,0.6950409429945447,,2,bilinear,256,256,128,128,0.2940840000000833,0.23558299999937304,7.827415999999587,8.06366599999997
sagittal,125,nearest,0.6529812216758728,19.770672547720952,0.010542236268520355,0.0647626519203186,0.10267539271179027,0.10267539271179027,0.946398432106783,0.1599210649728775,0.17740322649478912,6.47626519203186,-0.019286609212673875,,2,bilinear,256,256,128,128,0.25341700000058864,0.14287500000076392,7.866082999999691,8.009834000000104
sagittal,125,bilinear,0.6341319680213928,19.789959156933627,0.010495522990822792,0.06595885753631592,0.10244765976254798,0.10244765976254798,0.9476070100902791,0.23087458312511444,0.24897724390029907,6.595885753631592,0.0,,2,bilinear,256,256,128,128,0.25341700000058864,0.12087499999946516,7.786957999999622,7.908458000000174
sagittal,125,bicubic,0.6714612245559692,20.429706951521233,0.009057937189936638,0.06048090010881424,0.0951731957535137,0.0951731957535137,0.9543447118724915,0.15773789584636688,0.15116067230701447,6.048090010881424,0.6397477945876071,,2,bilinear,256,256,128,128,0.25341700000058864,0.15699999999974068,7.9070830000000925,8.064583999999542
sagittal,125,lanczos,0.6708452701568604,20.479387022095608,0.00895491149276495,0.06039123609662056,0.09463039412770587,0.09463039412770587,0.954923515721322,0.1476953625679016,0.15015122294425964,6.039123609662056,0.689427865161983,,2,bilinear,256,256,128,128,0.25341700000058864,0.23358299999998167,7.829624999999396,8.063707999999892
sagittal,126,nearest,0.6519674062728882,19.877828311699254,0.010285304859280586,0.06392668187618256,0.10141649204779558,0.10141649204779558,0.9479914655938907,0.15772771835327148,0.1770033985376358,6.392668187618256,0.030163750580132206,,2,bilinear,256,256,128,128,0.27112499999937256,0.117874999999934,7.899749999999983,8.018416000000528
sagittal,126,bilinear,0.6334093809127808,19.84766456111912,0.010356989689171314,0.06542614102363586,0.1017692963971517,0.1017692963971517,0.9485038430967868,0.22943314909934998,0.24670884013175964,6.542614102363586,0.0,,2,bilinear,256,256,128,128,0.27112499999937256,0.11275000000043889,7.688791000000528,7.802124999999549
sagittal,126,bicubic,0.6697859168052673,20.46597592911595,0.008982607163488865,0.060077447444200516,0.0947766171768589,0.0947766171768589,0.9549300199251399,0.1577347368001938,0.15232570469379425,6.007744744420052,0.6183113679968282,,2,bilinear,256,256,128,128,0.27112499999937256,0.1569579999998183,7.8625829999996455,8.020124999999823
